자치구,대여소명,기준년월,대여건수,반납건수,대여소명_clean,대여소_ID,주소1,주소2,위도,경도
은평구,932. 예일여중,202504,1128,1235,예일여중,ST-480,서울특별시 은평구 연서로 117,예일여중,37.610004,126.916397
중랑구,1402. 금란주차장 앞,202504,729,812,금란주차장 앞,ST-561,서울특별시 중랑구 망우로 448,금란주차장 앞,37.600071,127.102333
중랑구,1405. 망우역 1번출구,202504,702,690,망우역 1번출구,ST-568,서울특별시 중랑구 망우로55길 11-10,망우역 1번출구,37.599098,127.092949
중랑구,1408. 먹골역 6번출구 앞,202504,1136,1329,먹골역 6번출구 앞,ST-570,서울특별시 중랑구 동일로 지하 901,먹골역 6번출구 앞,37.610722,127.077477
중랑구,1418. 새솔초등학교,202504,219,78,새솔초등학교,ST-583,서울특별시 중랑구 신내역로1길 164,새솔초등학교,37.617439,127.109016
중랑구,1421. 신내역 4번출구,202504,600,548,신내역 4번출구,ST-586,서울특별시 중랑구 신내로 지하 232,신내역 4번출구,37.612461,127.103378
중랑구,1422. 신내우디안아파트 1단지,202504,246,78,신내우디안아파트 1단지,ST-587,서울특별시 중랑구 신내역로 213,신내우디안아파트 1단지,37.620098,127.106461
중랑구,1424. 양원역 2번출구,202504,259,229,양원역 2번출구,ST-588,서울특별시 중랑구 송림길 147,양원역 2번출구,37.606312,127.107742
중랑구,1426. 면목도시개발아파트 1동 앞,202504,504,104,면목도시개발아파트 1동 앞,ST-590,서울특별시 중랑구 용마산로 지하 227,면목도시개발아파트 1동 앞,37.573589,127.086823
중랑구,1435. 능산삼거리,202504,326,271,능산삼거리,ST-593,서울특별시 중랑구 용마산로 644,능산삼거리,37.608681,127.100792
중랑구,1437. 늘푸른공원 앞,202504,847,884,늘푸른공원 앞,ST-595,서울특별시 중랑구 동일로 594,늘푸른공원 앞,37.58342,127.079926
중랑구,1438. 홈플러스 신내점 앞,202504,2115,2403,홈플러스 신내점 앞,ST-596,서울특별시 중랑구 신내로 지하 232,홈플러스 신내점 앞,37.616169,127.093483
영등포구,214. 금융감독원 앞,202504,1533,1591,금융감독원 앞,ST-60,서울특별시 영등포구 여의대로 38,금융감독원 앞,37.523022,126.920837
영등포구,219. 롯데캐슬엠파이어 옆,202504,2978,3001,롯데캐슬엠파이어 옆,ST-62,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835
영등포구,220. 미성아파트 A동 앞,202504,1729,1624,미성아파트 A동 앞,ST-63,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048
강북구,1506. 강북문화예술회관,202504,1244,1161,강북문화예술회관,ST-645,서울특별시 강북구 삼각산로 85,강북문화예술회관,37.640327,127.013359
강북구,1515. 송천동 주민센터,202504,393,391,송천동 주민센터,ST-648,서울특별시 강북구 솔샘로 284,송천동 주민센터,37.618286,127.024048
영등포구,217. NH농협은행 앞,202504,4153,4224,NH농협은행 앞,ST-66,서울특별시 영등포구 국제금융로8길 2,NH농협은행 앞,37.522079,126.930367
영등포구,224. 롯데캐슬 앞,202504,2371,2336,롯데캐슬 앞,ST-70,서울특별시 영등포구 국제금융로 86,롯데캐슬 앞,37.520088,126.932365
영등포구,226. 샛강역 1번출구 앞,202504,2944,2512,샛강역 1번출구 앞,ST-72,서울특별시 영등포구 의사당대로 지하166,샛강역 1번출구 앞,37.517765,126.928413
영등포구,207. 여의나루역 1번출구 앞,202504,7959,7591,여의나루역 1번출구 앞,ST-73,서울특별시 영등포구 여의동로 지하343,여의나루역 1번출구 앞,37.527157,126.9319
마포구,401. 상암월드컵파크 10단지 앞,202504,873,832,상암월드컵파크 10단지 앞,ST-76,서울특별시 마포구 월드컵북로 502-36,상암월드컵파크 10단지 앞,37.586189,126.881615
강남구,2301. 현대고등학교 건너편,202504,1790,1953,현대고등학교 건너편,ST-777,서울특별시 강남구 압구정로 134,현대고등학교 건너편,37.524071,127.02179
강남구,2344. 리엔파크 2단지 앞,202504,544,616,리엔파크 2단지 앞,ST-779,서울특별시 강남구 헌릉로590길 10,리엔파크 2단지 앞,37.465061,127.101196
서초구,2251. 더케이호텔 입구(양재2) ,202504,814,854,더케이호텔 입구(양재2),ST-781,서울특별시 서초구 바우뫼로12길 70,더케이호텔 입구(양재2),37.467506,127.034477
강남구,2337. 대모산입구역 2번출구 앞,202504,563,494,대모산입구역 2번출구 앞,ST-782,서울특별시 강남구 영동대로 101,대모산입구역 2번출구 앞,37.492077,127.071976
강남구,2317. 삼성도로공원,202504,1326,1354,삼성도로공원,ST-784,서울특별시 강남구 영동대로112길 66,삼성도로공원,37.515888,127.0662
강남구,2311. 학동로 래미안 아파트 앞,202504,477,151,학동로 래미안 아파트 앞,ST-786,서울특별시 강남구 학동로 지하 508,학동로 래미안 아파트 앞,37.517773,127.043022
강남구,2305. MCM 본사 직영점 앞,202504,361,355,MCM 본사 직영점 앞,ST-790,서울특별시 강남구 언주로 734,MCM 본사 직영점 앞,37.520641,127.034508
강남구,2306. 압구정역 2번 출구 옆,202504,2248,2184,압구정역 2번 출구 옆,ST-791,서울특별시 강남구 압구정로 지하 172,압구정역 2번 출구 옆,37.527123,127.028717
강남구,2308. 압구정파출소 앞,202504,1268,1242,압구정파출소 앞,ST-793,서울특별시 강남구 압구정로 311,압구정파출소 앞,37.529301,127.035599
강남구,2312. 청담역 13번 출구 앞,202504,565,562,청담역 13번 출구 앞,ST-795,서울특별시 강남구 영동대로 703,청담역 13번 출구 앞,37.52058,127.056328
강남구,2348. 포스코사거리(기업은행),202504,2278,2456,포스코사거리(기업은행),ST-797,서울특별시 강남구 테헤란로 501,포스코사거리(기업은행),37.507233,127.056854
강남구,2315. 봉은사역 5번출구 옆,202504,948,940,봉은사역 5번출구 옆,ST-799,서울특별시 강남구 봉은사로 지하 601,봉은사역 5번출구 옆,37.514248,127.061119
마포구,405. DMC빌 앞,202504,729,691,DMC빌 앞,ST-80,서울특별시 마포구 월드컵북로60길 13,DMC빌 앞,37.582657,126.885788
강남구,2321. 학여울역 사거리,202504,363,324,학여울역 사거리,ST-804,서울특별시 강남구 남부순환로 지하 3104,학여울역 사거리,37.496117,127.069443
강남구,2323. 주식회사 오뚜기 정문 앞,202504,584,564,주식회사 오뚜기 정문 앞,ST-806,서울특별시 강남구 영동대로 308,주식회사 오뚜기 정문 앞,37.502213,127.067207
강남구,2324. 천주교 대치 2동 교회 옆,202504,888,901,천주교 대치 2동 교회 옆,ST-807,서울특별시 강남구 도곡로 540,천주교 대치 2동 교회 옆,37.500439,127.066223
강남구,2326. 대치동 삼성로,202504,727,431,대치동 삼성로,ST-809,서울특별시 강남구 삼성로 350,대치동 삼성로,37.502396,127.0588
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202504,1223,1447,뱅뱅사거리 랜드마크타워 앞,ST-810,서울특별시 강남구 강남대로 308,뱅뱅사거리 랜드마크타워 앞,37.490551,127.031464
강남구,2331. 동영문화센터앞,202504,705,576,동영문화센터앞,ST-814,서울특별시 강남구 언주로 337,동영문화센터앞,37.498051,127.044601
강남구,2333. 양재역 3번출구 주변,202504,1315,742,양재역 3번출구 주변,ST-816,서울특별시 강남구 강남대로 240,양재역 3번출구 주변,37.485157,127.034073
강남구,2335. 3호선 매봉역 3번출구앞,202504,2218,2394,3호선 매봉역 3번출구앞,ST-818,서울특별시 강남구 남부순환로 2748,3호선 매봉역 3번출구앞,37.486767,127.046761
강남구,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,202504,532,488,강남세브란스교차로  래미안그레이튼 104동 앞,ST-819,서울특별시 강남구 선릉로 지하 228,강남세브란스교차로  래미안그레이튼 104동 앞,37.494236,127.047462
강남구,2339. 현대아파트 정문 앞,202504,680,641,현대아파트 정문 앞,ST-820,서울특별시 강남구 언주로 107,현대아파트 정문 앞,37.483261,127.0523
강남구,2340. 삼호물산버스정류장(23370) 옆,202504,2672,2912,삼호물산버스정류장(23370) 옆,ST-821,서울특별시 강남구 논현로 82,삼호물산버스정류장(23370) 옆,37.477509,127.045174
성북구,1302. 한성대입구역6번출구 뒤,202504,820,807,한성대입구역6번출구 뒤,ST-825,서울특별시 성북구 동소문로 1,한성대입구역6번출구 뒤,37.588764,127.00631
성북구,1304. 만해공원,202504,229,28,만해공원,ST-826,서울특별시 성북구 성북로 132-1,만해공원,37.594402,126.99231
강서구,1128. 화곡역 6번출구,202504,1429,1425,화곡역 6번출구,ST-829,서울특별시 강서구 화곡로 지하 168,화곡역 6번출구,37.541412,126.840225
마포구,408. LG CNS앞,202504,888,857,LG CNS앞,ST-84,서울특별시 마포구 월드컵북로 424,LG CNS앞,37.580811,126.88665
마포구,409. 누리꿈스퀘어 옆,202504,2307,2311,누리꿈스퀘어 옆,ST-86,서울특별시 마포구 월드컵북로 396,누리꿈스퀘어 옆,37.579399,126.88916
마포구,411. DMC홍보관,202504,1620,1635,DMC홍보관,ST-90,서울특별시 마포구 월드컵북로 366,DMC홍보관,37.577995,126.891472
마포구,413. 상암월드컵파크 3단지 후문,202504,926,933,상암월드컵파크 3단지 후문,ST-92,서울특별시 마포구 매봉산로 8,상암월드컵파크 3단지 후문,37.571476,126.889687
구로구,1955. 디지털입구 교차로,202504,2262,2280,디지털입구 교차로,ST-936,서울특별시 구로구 시흥대로 551,디지털입구 교차로,37.482883,126.901039
마포구,414. 상암동주민센터 옆,202504,1935,2128,상암동주민센터 옆,ST-94,서울특별시 마포구 매봉산로2길 16,상암동주민센터 옆,37.57822,126.89447
종로구,449. 일성아파트,202504,285,75,일성아파트,ST-941,서울특별시 종로구 평창문화로 119,일성아파트,37.608719,126.972862
중구,389. 을지로4가역 1번출구,202504,1202,1172,을지로4가역 1번출구,ST-943,서울특별시 중구 을지로 지하 178,을지로4가역 1번출구,37.566731,126.996605
중구,390. 충무로역 1번출구,202504,795,779,충무로역 1번출구,ST-944,서울특별시 중구 퇴계로 212,충무로역 1번출구,37.56139,126.995354
중구,826. 서울역 서부교차로2,202504,1112,1248,서울역 서부교차로2,ST-946,서울특별시 중구 퇴계로 33,서울역 서부교차로2,37.555367,126.968643
성북구,1305. 성북구청,202504,1528,1706,성북구청,ST-947,서울특별시 성북구 보문로 168,성북구청,37.589329,127.016434
관악구,2110. 조원동 미성아파트,202504,1630,1668,조원동 미성아파트,ST-950,서울특별시 관악구 시흥대로 560,조원동 미성아파트,37.483192,126.902031
관악구,2139. 서울신성초등학교,202504,370,329,서울신성초등학교,ST-951,서울특별시 관악구 신림로 114,서울신성초등학교,37.471165,126.937019
강남구,2354. 청담역 2번출구,202504,192,156,청담역 2번출구,ST-953,서울특별시 강남구 영동대로 647,청담역 2번출구,37.519787,127.056763
강남구,2356. 강남구청,202504,537,351,강남구청,ST-954,서울특별시 강남구 학동로 지하 346,강남구청,37.51807,127.047119
강남구,2360. 도곡1동 주민센터 교차로,202504,744,716,도곡1동 주민센터 교차로,ST-956,서울특별시 강남구 도곡로 205,도곡1동 주민센터 교차로,37.492809,127.041389
강남구,"2359. 국립국악중,고교 정문 맞은편",202504,1121,1217,"국립국악중,고교 정문 맞은편",ST-958,서울특별시 강남구 논현로10길 29,"국립국악중,고교 정문 맞은편",37.475605,127.050377
강남구,2347. 두산건설 본사,202504,374,149,두산건설 본사,ST-961,서울특별시 강남구 언주로 726,두산건설 본사,37.518639,127.0354
강남구,2352. 서울본부세관(건설회관 앞),202504,487,162,서울본부세관(건설회관 앞),ST-962,서울특별시 강남구 언주로 721,서울본부세관(건설회관 앞),37.51759,127.035027
강남구,2353. 강남구청역 2번출구 뒤,202504,942,485,강남구청역 2번출구 뒤,ST-963,서울특별시 강남구 학동로 342,강남구청역 2번출구 뒤,37.516811,127.040474
노원구,1641. 한내근린공원 남측,202504,672,698,한내근린공원 남측,ST-970,서울특별시 노원구 마들로 86,한내근린공원 남측,37.621555,127.069511
노원구,1640. 한내근린공원 북측,202504,1250,1433,한내근린공원 북측,ST-971,서울특별시 노원구 마들로 86,한내근린공원 북측,37.623863,127.068489
강서구,1149. 신방화역환승주차장,202504,3700,3676,신방화역환승주차장,ST-975,서울특별시 강서구 마곡서1로 111-12,신방화역환승주차장,37.567284,126.818275
광진구,501. 광진구의회 앞,202504,2199,1938,광진구의회 앞,ST-98,서울특별시 광진구 능동로 76,광진구의회 앞,37.537308,127.070351
광진구,3500. 군자역2번출구,202504,2660,2693,군자역2번출구,ST-983,서울특별시 광진구 능동로 313,군자역2번출구,37.557587,127.079697
광진구,3501. 광진구청 앞,202504,2257,2126,광진구청 앞,ST-984,서울특별시 광진구 자양로 131,광진구청 앞,37.539501,127.083
광진구,3503. 광진유진스웰,202504,229,107,광진유진스웰,ST-986,서울특별시 광진구 아차산로78길 7,광진유진스웰,37.550488,127.108955
광진구,3504. 원일교회,202504,3032,2711,원일교회,ST-987,서울특별시 광진구 아차산로 304,원일교회,37.538052,127.076599
광진구,3505. 신양초교앞 교차로,202504,936,907,신양초교앞 교차로,ST-988,서울특별시 광진구 능동로 42,신양초교앞 교차로,37.535221,127.068398
마포구,424. 롯데하이마트 (상암월드컵점) ,202504,507,493,롯데하이마트 (상암월드컵점),ST-990,서울특별시 마포구 상암동 1715-29,롯데하이마트 (상암월드컵점),37.57362,126.898048
마포구,425. DMC첨단산업센터,202504,481,480,DMC첨단산업센터,ST-991,서울특별시 마포구 성암로330,DMC첨단산업센터,37.584503,126.885597
마포구,426. 서울신용보증재단,202504,1307,1654,서울신용보증재단,ST-992,서울특별시 마포구 마포대로 163,서울신용보증재단,37.549061,126.954178
양천구,723. SBS방송국,202504,1996,2170,SBS방송국,ST-994,서울특별시 양천구 목동서로161,SBS방송국,37.529163,126.872749
